1599 		Arion 	ARION 	0,0125144 	$72,18K 	$1,60K 	0% 	+20,31% 	+61,56%
1600 		Social Activity Token 	SAT 	0,00056841 	$72,17K 	$731,45 	0% 	-20,99% 	-65,04%
1601 		LiteBar 	LTB 	0,07820 	$71,82K 	$0 	0% 	0% 	0%
1602 		BunnyToken 	BUNNY 	0,00060638 	$71,42K 	$1,19K 	0% 	-3,04% 	+21,70%
1603 		Bitblocks 	BBK 	0,00060134 	$70,80K 	$330,10 	0% 	-11,64% 	-27,40%
1604 		Rubies 	RBIES 	0,0095 	$70,40K 	$0 	0% 	-10,58% 	+6,78%
1605 		Bitnation 	XPAT 	0,0000052 	$70,27K 	$6,99K 	0% 	-5,11% 	-9,61%
1606 		DigitalDevelopersFund 	DDF 	0,008569 	$69,74K 	$0 	0% 	+6,82% 	-0,70%
1607 		PRiVCY 	PRIV 	0,00433826 	$69,68K 	$449,74 	0% 	+10,55% 	-10,08%
1608 		SagaCoin 	SAGA 	0,01241 	$69,16K 	$147,88 	0% 	+3,40% 	-28,36%
1609 		Marscoin 	MARS 	0,002281 	$68,97K 	$0 	0% 	0% 	0%
1610 		BitcoiNote 	BTCN 	0,00704001 	$68,87K 	$596,93 	0% 	+2,40% 	-13,43%
1611 		Rimbit 	RBT 	0,000373 	$68,31K 	$36,38 	0% 	+3,34% 	-8,23%
1612 		RouletteToken 	RLT 	0,006104 	$68,14K 	$12,28 	0% 	+1,22% 	-11,52%
1613 		CryptoSoul 	SOUL 	0,00056647 	$68,09K 	$15,33K 	0% 	-6,12% 	-24,56%
1614 		Typerium 	TYPE 	0,00070461 	$67,64K 	$106,67 	0% 	+23,38% 	-25,53%
1615 		Corethum 	CRTM 	0,00265 	$67,37K 	$0 	0% 	+7,32% 	0%
1616 		Bitcoin Red 	BTCRED 	0,0033 	$66,35K 	$24,07 	0% 	-0,15% 	+1,46%
1617 		Mincoin 	MNC 	0,0129624 	$66,29K 	$84,53 	0% 	+25,81% 	+15,61%
1618 		Darsek 	KED 	0,002316 	$66,28K 	$37,81 	0% 	+3,40% 	+7,17%
1619 		Unify 	UNIFY 	0,004477 	$65,93K 	$807,41 	0% 	+1,64% 	-0,01%
1620 		WhaleCoin 	WHL 	0,00640296 	$65,26K 	$57,20K 	0% 	+4,06% 	-4,77%
1621 		Pulse 	PULSE 	0,000726 	$65,14K 	$0 	0% 	+16,40% 	+11,41%
1622 		Netko 	NETKO 	0,005162 	$64,96K 	$121,59 	0% 	+3,40% 	+45,18%
1623 		Halcyon 	HAL 	0,010055 	$64,92K 	$0 	0% 	0% 	0%
1624 		OPCoinX 	OPCX 	0,00083312 	$64,68K 	$142,32 	0% 	-3,50% 	-7,94%
1625 		Megacoin 	MEC 	0,003317 	$64,29K 	$17,19 	0% 	+3,40% 	+16,59%
1626 		Bitstar 	BITS 	0,0042 	$64,25K 	$38,62 	0% 	+3,40% 	-32,17%
1627 		SpreadCoin 	SPR 	0,00864 	$64,22K 	$51,64 	0% 	+3,40% 	-21,52%
1628 		Coin(O) 	CNO 	0,000412 	$63,93K 	$113,64 	0% 	+3,34% 	+26,04%
1629 		Bitcoinus 	BITS 	0,00115524 	$63,88K 	$51,95K 	0% 	-11,81% 	-9,54%
1630 		AquariusCoin 	ARCO 	0,02795 	$63,69K 	$0 	0% 	+3,40% 	+17,91%
1631 		EagleX 	EGX 	0,00189067 	$63,50K 	$213,75 	0% 	+99,54% 	+7,69%
1632 		Golfcoin 	GOLF 	0,0001 	$63,17K 	$0 	0% 	+3,19% 	0%
1633 		Shekel 	JEW 	0,00049263 	$63,10K 	$41,62 	0% 	+7,74% 	-13,25%
1634 		Graphcoin 	GRPH 	0,00847765 	$62,91K 	$51,22 	0% 	+44,98% 	+5,52%
1635 		BritCoin 	BRIT 	0,004377 	$62,05K 	$6,63 	0% 	+3,40% 	-42,99%
1636 		Plancoin 	PLAN 	0,00227366 	$61,33K 	$9,89K 	0% 	-0,54% 	-7,44%
1637 		Version 	V 	0,0001 	$61,33K 	$21,32 	0% 	+3,20% 	-7,45%
1638 		VIVO 	VIVO 	0,01621 	$61,23K 	$213,23 	0% 	+3,40% 	-17,54%
1639 		Crystal Token 	CYL 	0,106575 	$60,15K 	$19,69K 	0% 	-30,74% 	-5,18%
1640 		Bitcoin W Spectrum 	BWS 	0,00057075 	$60,15K 	$2,79 	0% 	-12,53% 	+9,48%
1641 		Catcoin 	CAT 	0,005993 	$59,92K 	$0 	0% 	-2,15% 	0%
1642 		RPICoin 	RPI 	0,00011368 	$59,88K 	$0,11 	0% 	-20,20% 	-22,85%
1643 		Bitdeal 	BDL 	0,000362 	$59,87K 	$3,36 	0% 	0% 	-18,25%
1644 		Crypto 	CTO 	0,00433539 	$59,58K 	$0 	0% 	0% 	0%
1645 		Synergy 	SNRG 	0,15595 	$59,34K 	$0,62 	0% 	+3,40% 	+7,05%
1646 		Tourist Token 	TOTO 	0,00001243 	$59,31K 	$35,79K 	0% 	-11,48% 	-12,88%
1647 		BitStation 	BSTN 	0,00001614 	$59,25K 	$38,02 	0% 	-26,01% 	-33,15%
1648 		Masternodecoin 	MTNC 	0,001197 	$59,07K 	$0 	0% 	+3,34% 	+12,85%
1649 		Tracto 	TRCT 	0,008087 	$58,51K 	$102,90 	0% 	+0,82% 	-53,59%
1650 		GoldBlocks 	GB 	0,00385 	$58,20K 	$33,12 	0% 	-0,05% 	-18,09%
1651 		WITChain 	WIT 	0,00003871 	$58,07K 	$198,97K 	0% 	-40,77% 	-41,78%
1652 		DaxxCoin 	DAXX 	0,000109 	$57,97K 	$0 	0% 	0% 	-1,86%
1653 		Ratecoin 	XRA 	0,00053 	$57,29K 	$22,85 	0% 	+3,34% 	-23,13%
1654 		Bitcedi 	BXC 	0,10907 	$57,03K 	$0 	0% 	+3,40% 	-28,22%
1655 		Octanox 	OTX 	0,00667814 	$56,76K 	$0 	0% 	0% 	+6,57%
1656 		InsaneCoin 	INSN 	0,003513 	$56,26K 	$699,53 	0% 	-13,85% 	-3,36%
1657 		GrandCoin 	GDC 	0,00006360 	$56,23K 	$36,98 	0% 	+66,23% 	+55,31%
1658 		Bata 	BTA 	0,0148 	$56,06K 	$113,77 	0% 	+3,40% 	-12,06%
1659 		Swing 	SWING 	0,016061 	$55,73K 	$2,60 	0% 	0% 	-14,88%
1660 		Chronos 	CRX 	0,003533 	$55,47K 	$0 	0% 	0% 	-5,44%
1661 		CyberMusic 	CYMT 	0,0000039 	$55,42K 	$18,30K 	0% 	-15,40% 	-16,08%
1662 		Phonecoin 	PHON 	0,0153629 	$55,38K 	$1,21K 	0% 	-1,85% 	-37,73%
1663 		Shilling 	SH 	0,001217 	$55,31K 	$0 	0% 	+3,34% 	-1,30%
1664 		Blackstar 	BSTAR 	0,000020 	$54,47K 	$0 	0% 	+3,41% 	0%
1665 		BitMoney 	BIT 	0,0012509 	$54,13K 	$1,04K 	0% 	-11,91% 	-77,12%
1666 		Bitcoin 21 	XBTC21 	0,06104 	$54,00K 	$3,34 	0% 	+3,43% 	+33,40%
1667 		PiplCoin 	PIPL 	0,002846 	$53,75K 	$14,34 	0% 	-12,59% 	-41,81%
1668 		MCAP 	MCAP 	0,00449 	$53,54K 	$756,56 	0% 	+7,96% 	-11,92%
1669 		TokenStars 	TEAM 	0,004318 	$53,26K 	$7,42K 	0% 	+25,13% 	-13,83%
1670 		300 Token 	300 	174,8 	$53,24K 	$0 	0% 	+3,40% 	-4,70%
1671 		Useless Ethereum Token 	UET 	0,013425 	$53,24K 	$0 	0% 	0% 	0%
1672 		ChessCoin 	CHESS 	0,000864 	$53,23K 	$9,85 	0% 	+3,39% 	-19,42%
1673 		VikkyToken 	VIKKY 	0,00001420 	$52,94K 	$8,80K 	0% 	-3,03% 	-25,57%
1674 		Metal Music Coin 	MTLMC3 	0,000255 	$52,89K 	$0 	0% 	+3,40% 	0%
1675 		Aricoin 	ARI 	0,000216 	$52,85K 	$13,64 	0% 	+3,20% 	+6,04%
1676 		Bitcoin Adult 	BTAD 	0,00207838 	$52,84K 	$244,09 	0% 	-2,17% 	-44,86%
1677 		Zurcoin 	ZUR 	0,000491 	$52,52K 	$40,66 	0% 	+3,34% 	-6,37%
1678 		Micromines 	MICRO 	0,0000037 	$52,21K 	$45,64K 	0% 	-15,27% 	+7,73%
1679 		ICO OpenLedger 	ICOO 	0,111796 	$52,09K 	$0,01 	0% 	+14,76% 	-2,03%
1680 		Wispr 	WSP 	0,00193261 	$51,75K 	$19,25 	0% 	-76,69% 	-7,46%
1681 		TEKcoin 	TEK 	0,0000 	$51,68K 	$14,26 	0% 	3,21% 	+84,39%
1682 		Numus 	NMS 	0,01873 	$51,50K 	$1,71K 	0% 	+3,40% 	-13,74%
1683 		BitTorrent 	BTTN 	0,0007604 	$51,36K 	$0 	0% 	+0,25% 	0%
1684 		Commercium 	CMM 	0,00165006 	$51,25K 	$0 	0% 	0% 	-1,54%
1685 		VoteCoin 	VOT 	0,00113661 	$51,08K 	$39,38 	0% 	-1,21% 	-7,45%
1686 		PyrexCoin 	PYX 	0,0046925 	$50,84K 	$18,33 	0% 	-16,57% 	-50,42%
1687 		Signatum 	SIGT 	0,000334 	$50,35K 	$0 	0% 	+20,44% 	0%
1688 		Abulaba 	AAA 	0,00332891 	$50,24K 	$741,17 	0% 	-13,72% 	+98,26%
1689 		Impact 	IMX 	0,000255 	$50,11K 	$0 	0% 	+3,40% 	+12,60%
1690 		VIP Tokens 	VIP 	0,000137 	$50,09K 	$0 	0% 	+3,20% 	+29,68%
1691 		Uro 	URO 	0,002002 	$49,57K 	$0 	0% 	+3,40% 	+21,96%
1692 		Neural Protocol 	NRP 	0,0000067 	$49,44K 	$43,55K 	0% 	+4,15% 	-3,16%
1693 		Embers 	MBRS 	0,000864 	$49,25K 	$73,24 	0% 	+3,39% 	+1,17%
1694 		ParallelCoin 	DUO 	0,10658 	$48,75K 	$104,42 	0% 	+3,40% 	+11,20%
1695 		Dragonglass 	DGS 	0,00026526 	$48,60K 	$2,65 	0% 	+7,07% 	-26,65%
1696 		Cream 	CRM 	0,003199 	$48,49K 	$46,46 	0% 	+3,99% 	-20,51%
1697 		Ethereum Dark 	ETHD 	0,027421 	$48,48K 	$38,03 	0% 	+3,40% 	+10,27%
1698 		Earth Token 	EARTH 	0,00023379 	$48,00K 	$0 	0% 	0% 	-4,82%
1699 		BlazeCoin 	BLZ 	0,0001 	$47,55K 	$0 	0% 	0% 	0%
1700 		ELTCOIN 	ELTCOIN 	0,000858 	$47,26K 	$643,91 	0% 	+7,32% 	-1,31%
1701 		Qurito 	QURO 	0,00494742 	$47,20K 	$0,88 	0% 	+192,12% 	+47,82%
1702 		Help The Homeless Coin 	HTH 	0,00007579 	$46,58K 	$107,25 	0% 	-0,54% 	-7,44%
1703 		Altcoin 	ALT 	1,8889 	$45,72K 	$2,85K 	0% 	0% 	+1,15%
1704 		BLAST 	BLAST 	0,0011372 	$45,71K 	$398,21 	0% 	-5,01% 	-38,25%
1705 		Wild Crypto 	WILD 	0,001433 	$45,71K 	$23,10 	0% 	+3,40% 	-25,88%
1706 		Waletoken 	WTN 	0,0000031 	$45,46K 	$25,30K 	0% 	-4,78% 	-37,51%
1707 		Local World Forwarders 	LWF 	0,00045473 	$45,38K 	$2,62 	0% 	-0,53% 	-31,14%
1708 		Debitcoin 	DBTC 	0,001217 	$45,36K 	$0 	0% 	+4,90% 	-2,41%
1709 		Escroco Emerald 	ESCE 	0,00007136 	$45,32K 	$8,78 	0% 	+125,38% 	+66,62%
1710 		CatoCoin 	CATO 	0,0159914 	$45,27K 	$456,42 	0% 	-12,98% 	-33,73%
1711 		Printerium 	PRX 	0,000942 	$45,17K 	$0 	0% 	+9,43% 	+21,91%
1712 		Granite 	GRN 	0,000903 	$44,82K 	$0 	0% 	+3,40% 	0%
1713 		MindCoin 	MND 	0,000314 	$44,69K 	$0 	0% 	+3,39% 	+1,99%
1714 		Crowdholding 	YUP 	0,000553 	$44,62K 	$420,31 	0% 	+7,32% 	-42,24%
1715 		SAKECOIN 	SAKE 	0,00001028 	$44,12K 	$22,57 	0% 	+24,38% 	-34,46%
1716 		SmartCoin 	SMC 	0,001413 	$44,01K 	$0 	0% 	+3,40% 	-23,07%
1717 		Ripto Bux 	RBX 	0,00011154 	$42,52K 	$0 	0% 	-0,02% 	+2,33%
1718 		BigUp 	BIGUP 	0,000020 	$42,28K 	$0,13 	0% 	+3,41% 	+11,69%
1719 		Unrealcoin 	URC 	0,002179 	$40,88K 	$0 	0% 	+5,14% 	-7,20%
1720 		Global Tour Coin 	GTC 	0,00909 	$40,30K 	$0 	0% 	+4,62% 	0%
1721 		GlobalBoost-Y 	BSTY 	0,006026 	$40,11K 	$630,30 	0% 	+3,40% 	+16,68%
1722 		Atheios 	ATH 	0,00375153 	$40,04K 	$45,23 	0% 	+0,68% 	-12,82%
1723 		EGO 	EGO 	0,000137 	$39,83K 	$0 	0% 	+3,20% 	-10,32%
1724 		Steneum Coin 	STN 	0,006163 	$39,51K 	$4,35K 	0% 	+3,40% 	-8,44%
1725 		PrimeStone 	PSC 	0,00607554 	$39,43K 	$481,52 	0% 	+2,25% 	-30,78%
1726 		DigiPulse 	DGPT 	0,08561 	$39,16K 	$0 	0% 	0% 	0%
1727 		Creatio 	XCRE 	0,002137 	$39,02K 	$0 	0% 	0% 	0%
1728 		Jin Coin 	JIN 	0,003298 	$38,87K 	$33,88 	0% 	-6,38% 	-37,69%
1729 		Pure 	PUREX 	0,00223576 	$38,65K 	$0,40 	0% 	-13,70% 	-39,85%
1730 		Quatloo 	QTL 	0,004835 	$38,05K 	$0 	0% 	0% 	0%
1731 		PureVidz 	VIDZ 	0,001593 	$37,97K 	$1,28 	0% 	0% 	-26,26%
1732 		Beatcoin 	XBTS 	0,015753 	$37,92K 	$0 	0% 	0% 	0%
1733 		DAPPSTER 	DLISK 	0,000137 	$37,88K 	$0 	0% 	+3,20% 	-3,98%
1734 		BoostCoin 	BOST 	0,00318251 	$37,73K 	$0,02 	0% 	+27,95% 	+6,00%
1735 		ZetaMicron 	ZMC 	0,000020 	$37,72K 	$0 	0% 	+3,41% 	0%
1736 		X-Coin 	XCO 	0,002689 	$37,54K 	$51,02 	0% 	+3,40% 	-19,61%
1737 		StarCash Network 	STARS 	0,005574 	$37,52K 	$0 	0% 	+3,40% 	+0,77%
1738 		BZLCOIN 	BZL 	0,0193046 	$37,18K 	$2,33K 	0% 	+47,33% 	-16,77%
1739 		Safe Trade Coin 	XSTC 	0,0001 	$37,15K 	$15,91 	0% 	+3,19% 	+50,33%
1740 		Carebit 	CARE 	0,00032599 	$37,01K 	$266,96 	0% 	+0,72% 	-24,93%
1741 		Steep 	STEEP 	0,000255 	$36,75K 	$11,07 	0% 	+3,26% 	-12,60%
1742 		Sola Token 	SOL 	0,00126259 	$36,67K 	$168,77 	0% 	+0,06% 	-64,00%
1743 		Sativacoin 	STV 	0,002752 	$36,59K 	$0 	0% 	0% 	0%
1744 		FUNCoin 	FUNC 	0,00399 	$36,55K 	$0 	0% 	0% 	0%
1745 		CrowdCoin 	CRC 	0,00767713 	$36,43K 	$0 	0% 	0% 	0%
1746 		Posscoin 	POSS 	0,0000012 	$36,19K 	$7,05 	0% 	-3,22% 	+9,99%
1747 		Fantasy Cash 	FANS 	0,00760243 	$35,65K 	$113,44 	0% 	-6,79% 	-14,11%
1748 		SONDER 	SNR 	0,00025632 	$35,50K 	$8,16K 	0% 	-15,67% 	-54,98%
1749 		Thunderstake 	TSC 	0,00007579 	$35,36K 	$72,53 	0% 	+6,70% 	-38,19%
1750 		Leviar 	XLC 	0,00250054 	$35,32K 	$75,82 	0% 	+26,20% 	+4,24%
1751 		Influxcoin 	INFX 	0,07266 	$35,31K 	$0 	0% 	+3,40% 	-0,78%
1752 		Ride My Car 	RIDE 	0,000137 	$35,17K 	$0 	0% 	+3,20% 	-24,99%
1753 		Copico 	XCPO 	0,017473 	$35,13K 	$0 	0% 	0% 	0%
1754 		Orlycoin 	ORLY 	0,000334 	$34,83K 	$0 	0% 	+3,40% 	-1,21%
1755 		Thore Cash 	TCH 	0,016821 	$34,82K 	$3,07K 	0% 	+4,64% 	-19,27%
1756 		Commodity Ad Network 	CDX 	0,012974 	$34,54K 	$2,41 	0% 	-0,78% 	-50,15%
1757 		AdultChain 	XXX 	0,00071999 	$34,29K 	$32,18 	0% 	-23,53% 	-37,75%
1758 		Jewels 	JWL 	0,000726 	$33,40K 	$0 	0% 	+3,27% 	0%
1759 		Nitro 	NOX 	0,00205538 	$33,19K 	$198,35 	0% 	-3,09% 	-17,94%
1760 		Bolivarcoin 	BOLI 	0,003 	$33,08K 	$76,70 	0% 	0% 	-2,20%
1761 		Renos 	RNS 	0,001001 	$32,89K 	$0 	0% 	+3,40% 	+7,65%
1762 		Dinero 	DIN 	0,00389231 	$32,74K 	$593,63 	0% 	-1,68% 	+3,13%
1763 		Digital Rupees 	DRS 	0,0001 	$32,61K 	$0 	0% 	+3,19% 	0%
1764 		ZoZoCoin 	ZZC 	0,02671 	$32,53K 	$0,03 	0% 	+3,40% 	+4,97%
1765 		ACRE 	ACRE 	0,00741388 	$32,47K 	$0 	0% 	0% 	+58,73%
1766 		Pakcoin 	PAK 	0,000332 	$32,42K 	$24,34 	0% 	0% 	-13,03%
1767 		GreenMed 	GRMD 	0,00227366 	$32,33K 	$0,18 	0% 	-0,58% 	-32,31%
1768 		GuccioneCoin 	GCC 	0,001021 	$32,28K 	$9,95 	0% 	+3,40% 	-13,73%
1769 		Peerguess 	GUESS 	0,000294 	$32,12K 	$25,88 	0% 	+3,52% 	-10,88%
1770 		IrishCoin 	IRL 	0,000766 	$32,00K 	$18,64 	0% 	+3,27% 	-11,30%
1771 		RevolverCoin 	XRE 	0,001394 	$31,95K 	$10,21 	0% 	+3,40% 	-2,00%
1772 		Evil Coin 	EVIL 	0,005504 	$31,87K 	$0 	0% 	0% 	+0,34%
1773 		Braincoin 	BRAIN 	0,00051 	$31,87K 	$0 	0% 	+3,34% 	-0,81%
1774 		Dix Asset 	DIX 	0,000000 	$31,82K 	$1,34 	0% 	+1,69% 	-18,72%
1775 		Minereum 	MNE 	0,006791 	$31,71K 	$92,15 	0% 	+3,40% 	-39,33%
1776 		Mirai 	MRI 	0,00923979 	$31,71K 	$1,67K 	0% 	-4,96% 	-8,62%
1777 		Zoomba 	ZBA 	0,00331486 	$31,39K 	$219,47 	0% 	-13,11% 	-26,46%
1778 		Garlicoin 	GRLC 	0,00249061 	$31,32K 	$229,32 	0% 	-4,14% 	+5,84%
1779 		LetItRide 	LIR 	0,000137 	$31,31K 	$0 	0% 	+3,20% 	-8,37%
1780 		Sparks 	SPK 	0,00634621 	$31,27K 	$45,62 	0% 	+0,46% 	+1,24%
1781 		Desire 	DSR 	0,003082 	$31,26K 	$6,97K 	0% 	-23,68% 	-9,10%
1782 		Decentralized Asset Trading Platform 	DATP 	0,0000034 	$31,18K 	$11,92K 	0% 	+0,15% 	+5,64%
1783 		Printex 	PRTX 	0,00159156 	$30,33K 	$6,23 	0% 	-9,19% 	-38,04%
1784 		Tokugawa 	TOK 	0,03250 	$30,04K 	$104,50 	0% 	+3,40% 	-20,82%
1785 		Telex 	TLX 	0,0015 	$30,00K 	$0 	0% 	0% 	0%
1786 		BOAT 	BOAT 	0,000177 	$29,96K 	$0 	0% 	-7,56% 	-7,69%
1787 		Sub Invest 	SUBX 	0,00000 	$29,86K 	$732,92 	0% 	+83,63% 	+19,07%
1788 		SixEleven 	611 	0,06356 	$29,74K 	$9,32 	0% 	+3,40% 	-6,85%
1789 		GoldPieces 	GP 	0,03022 	$29,35K 	$0 	0% 	0% 	+5,94%
1790 		SecretCoin 	SCRT 	0,006791 	$29,15K 	$0 	0% 	+3,40% 	0%
1791 		Honey 	HONEY 	0,03411 	$28,47K 	$11,01 	0% 	+1,17% 	+33,69%
1792 		ExchangeN 	EXN 	0,001963 	$28,38K 	$0 	0% 	+3,52% 	-12,74%
1793 		PayCon 	CON 	0,000589 	$28,28K 	$0 	0% 	+3,34% 	0%
1794 		DROXNE 	DRXNE 	0,000334 	$27,87K 	$65,45 	0% 	+3,40% 	-35,93%
1795 		RonPaulCoin 	RPC 	0,02604 	$27,82K 	$0 	0% 	0% 	0%
1796 		EZOOW 	EZW 	0,000002 	$27,64K 	$42,27 	0% 	-3,23% 	-26,67%
1797 		IQ.cash 	IQ 	0,00708218 	$27,59K 	$55,93 	0% 	-2,13% 	+1,26%
1798 		Datacoin 	DTC 	0,00079578 	$27,58K 	$19,29 	0% 	-5,10% 	-7,43%
1799 		Master Swiscoin 	MSCN 	0,0007 	$27,37K 	$18,87 	0% 	0% 	+9,10%
1800 		Senderon 	SDRN 	0,000412 	$27,36K 	$10,74 	0% 	+3,34% 	-22,22%
1801 		AceD 	ACED 	0,0119692 	$27,15K 	$274,82 	0% 	-4,96% 	-37,45%
1802 		PIECoin 	PIE 	0,000746 	$27,05K 	$0 	0% 	-1,69% 	0%
1803 		Bitether 	BTR 	0,00113683 	$26,91K 	$4,47K 	0% 	-4,27% 	-13,37%
1804 		BiosCrypto 	BIOS 	0,000255 	$26,89K 	$0 	0% 	+3,40% 	-13,46%
1805 		SecureCoin 	SRC 	0,002885 	$26,81K 	$9,91 	0% 	+3,40% 	-9,10%
1806 		DeltaChain 	DELTA 	0,0000060 	$26,81K 	$9,40K 	0% 	-7,71% 	-6,93%
1807 		Titcoin 	TIT 	0,000589 	$26,47K 	$705,02 	0% 	+9,78% 	-39,62%
1808 		LeaCoin 	LEA 	0,0001 	$26,21K 	$0 	0% 	+3,19% 	-0,71%
1809 		Coin2.1 	C2 	0,000688 	$26,07K 	$0 	0% 	0% 	0%
1810 		Bionic 	BNC 	0,00004836 	$25,93K 	$15,86K 	0% 	+7,07% 	+8,57%
1811 		TAGRcoin 	TAGR 	0,000255 	$25,83K 	$0 	0% 	+10,65% 	0%
1812 		DarexTravel 	DART 	0,000000 	$25,60K 	$2,37K 	0% 	-1,76% 	-52,55%
1813 		Zonecoin 	ZNE 	0,001237 	$25,30K 	$0 	0% 	+0,27% 	0%
1814 		ChainCoin 	CHC 	0,00106 	$25,14K 	$0 	0% 	+3,40% 	-96,54%
1815 		Bank Coin 	BANK 	0,00405469 	$25,06K 	$30,98 	0% 	-26,60% 	-10,77%
1816 		Zenswap Network Token 	ZNT 	0,0000041 	$24,88K 	$29,12 	0% 	-28,00% 	-21,79%
1817 		Nyerium 	NYEX 	0,00130403 	$24,81K 	$1,11K 	0% 	+6,19% 	-1,85%
1818 		Bitcoin X 	BTX 	0,00856068 	$24,52K 	$2,77K 	0% 	-42,84% 	-58,22%
1819 		FLiK 	FLIK 	0,000608 	$24,47K 	$0 	0% 	+3,34% 	-6,91%
1820 		Harvest Masternode Coin 	HC 	0,00581 	$23,83K 	$67,94 	0% 	+3,40% 	-3,39%
1821 		OsmiumCoin 	OS76 	0,003788 	$23,71K 	$0 	0% 	-0,11% 	-19,53%
1822 		JobsCoin 	JOBS 	0,0001 	$23,65K 	$0 	0% 	+3,19% 	-12,03%
1823 		Torcoin 	TOR 	0,010953 	$23,56K 	$0 	0% 	+8,94% 	0%
1824 		Dystem 	DTEM 	0,00575993 	$23,48K 	$18,29 	0% 	-32,51% 	-53,33%
1825 		Azart 	AZART 	0,00708623 	$23,27K 	$1,01K 	0% 	-8,11% 	-12,12%
1826 		Kurrent 	KURT 	0,003114 	$23,25K 	$0,45 	0% 	0% 	-7,45%
1827 		Gold Pressed Latinum 	GPL 	0,11168 	$23,17K 	$0 	0% 	0% 	0%
1828 		Trident Group 	TRDT 	0,0189435 	$22,98K 	$38,27 	0% 	-0,95% 	-7,26%
1829 		Visio 	VISIO 	0,000177 	$22,78K 	$0 	0% 	+3,20% 	0%
1830 		RedCoin 	RED 	0,000255 	$22,47K 	$61,29 	0% 	+3,40% 	-16,57%
1831 		Cashcoin 	CASH 	0,004838 	$22,43K 	$7,02 	0% 	+7,95% 	-84,63%
1832 		SydPak 	SDP 	0,031955 	$22,26K 	$0 	0% 	+0,25% 	0%
1833 		8Bit 	8BIT 	0,01272 	$22,25K 	$56,11 	0% 	+3,40% 	-16,48%
1834 		Zealium 	NZL 	0,00383226 	$21,84K 	$309,73 	0% 	-12,50% 	-23,47%
1835 		Dreamcoin 	DRM 	0,01054 	$21,82K 	$0 	0% 	+3,04% 	+0,93%
1836 		ZeusNetwork 	ZEUS 	0,000000 	$21,76K 	$184,08 	0% 	+2,33% 	-64,71%
1837 		EthBet 	EBET 	0,005528 	$21,63K 	$0 	0% 	+7,32% 	0%
1838 		Xonecoin 	XOC 	0,011502 	$21,50K 	$0 	0% 	+3,56% 	-3,92%
1839 		Cheesecoin 	CHEESE 	0,00007579 	$21,43K 	$1,59 	0% 	-32,09% 	-24,83%
1840 		iBTC 	IBTC 	0,00068 	$21,41K 	$29,60 	0% 	+7,32% 	-15,28%
1841 		ParkByte 	PKB 	0,033996 	$21,34K 	$0 	0% 	+3,40% 	-15,21%
1842 		ImpulseCoin 	IMPS 	0,000137 	$21,16K 	$0 	0% 	+3,20% 	+0,89%
1843 		Fitrova 	FRV 	0,0000028 	$21,15K 	$0 	0% 	0% 	-65,79%
1844 		JavaScript Token 	JS 	0,001359 	$20,89K 	$0,14 	0% 	+7,96% 	+1,48%
1845 		Steps 	STEPS 	0,000216 	$20,47K 	$0 	0% 	+3,20% 	0%
1846 		Olympic 	OLMP 	0,00038690 	$20,44K 	$313,30 	0% 	+17,88% 	-38,92%
1847 		Gossipcoin 	GOSS 	0,00017379 	$20,42K 	$682,95 	0% 	-8,15% 	-5,66%
1848 		BnrtxCoin 	BNX 	0,000163 	$20,27K 	$0 	0% 	0% 	0%
1849 		High Voltage 	HVCO 	0,012307 	$20,27K 	$4,64 	0% 	+5,09% 	+71,14%
1850 		Solarflarecoin 	SFC 	0,001551 	$20,27K 	$0 	0% 	+3,40% 	-0,71%
1851 		Credence Coin 	CRDNC 	0,000334 	$20,08K 	$0 	0% 	-53,52% 	-2,23%
1852 		empowr coin 	EMPR 	0,00007103 	$20,00K 	$585,84 	0% 	+3,50% 	0%
1853 		Havy 	HAVY 	0,000004 	$19,99K 	$8,04K 	0% 	-9,99% 	-11,25%
1854 		SoonCoin 	SOON 	0,001666 	$19,93K 	$0 	0% 	0% 	0%
1855 		Network Token 	NTWK 	0,005567 	$19,42K 	$0 	0% 	+7,96% 	0%
1856 		BERNcash 	BERN 	0,000435 	$18,89K 	$4,19 	0% 	0% 	-20,38%
1857 		Money 	$$$ 	0,000471 	$18,81K 	$0 	0% 	0% 	-1,43%
1858 		Digital Money Bits 	DMB 	0,000157 	$18,77K 	$8,45 	0% 	+15,30% 	-10,88%
1859 		BumbaCoin 	BUMBA 	0,000628 	$18,57K 	$42,24 	0% 	+3,34% 	-15,49%
1860 		Atomic Coin 	ATOM 	0,002209 	$18,46K 	$0 	0% 	0% 	+24,62%
1861 		GambleCoin 	GMCN 	0,00284207 	$18,33K 	$20,86 	0% 	-3,13% 	+18,87%
1862 		Joint Ventures 	JOINT 	0,00083729 	$18,32K 	$2,21K 	0% 	-4,10% 	+2,47%
1863 		Quebecoin 	QBC 	0,001138 	$18,31K 	$7,85 	0% 	+3,34% 	-35,99%
1864 		KingN Coin 	KNC 	9,09296 	$18,27K 	$18,33 	0% 	-3,11% 	-7,45%
1865 		Bitspace 	BSX 	0,00136419 	$18,25K 	$17,35 	0% 	-74,38% 	+603,90%
1866 		MojoCoin 	MOJO 	0,007605 	$18,09K 	$0 	0% 	0% 	-3,57%
1867 		Bit20 	BTWTY 	17.803 	$18,09K 	$0 	0% 	0% 	-1,07%
1868 		CompuCoin 	CPN 	0,000887 	$18,06K 	$0 	0% 	0% 	0%
